Price,Close
Ticker,AAPL
Date,
2023-09-19,177.53428649902344
2023-09-20,173.98500061035156
2023-09-21,172.43836975097656
2023-09-22,173.29098510742188
2023-09-25,174.56991577148438
2023-09-26,170.4852752685547
2023-09-27,168.9683837890625
2023-09-28,169.22613525390625
2023-09-29,169.74171447753906
2023-10-02,172.25991821289062
2023-10-03,170.92149353027344
2023-10-04,172.1707000732422
2023-10-05,173.41000366210938
2023-10-06,175.9678497314453
2023-10-09,177.45497131347656
2023-10-10,176.86012268066406
2023-10-11,178.258056640625
2023-10-12,179.16021728515625
2023-10-13,177.31617736816406
2023-10-16,177.18727111816406
2023-10-17,175.6307373046875
2023-10-18,174.33200073242188
2023-10-19,173.95526123046875
2023-10-20,171.39735412597656
2023-10-23,171.51634216308594
2023-10-24,171.95257568359375
2023-10-25,169.6326446533203
2023-10-26,165.45875549316406
2023-10-27,166.77734375
2023-10-30,168.82957458496094
2023-10-31,169.3054656982422
2023-11-01,172.47802734375
2023-11-02,176.04714965820312
2023-11-03,175.13502502441406
2023-11-06,177.69293212890625
2023-11-07,180.26071166992188
2023-11-08,181.32151794433594
2023-11-09,180.84564208984375
2023-11-10,185.04489135742188
2023-11-13,183.45652770996094
2023-11-14,186.0773468017578
2023-11-15,186.6431884765625
2023-11-16,188.33082580566406
2023-11-17,188.3109893798828
2023-11-20,190.0581817626953
2023-11-21,189.25405883789062
2023-11-22,189.91917419433594
2023-11-24,188.5889434814453
2023-11-27,188.4102325439453
2023-11-28,189.01580810546875
2023-11-29,187.9932861328125
2023-11-30,188.56907653808594
2023-12-01,189.84970092773438
2023-12-04,188.0528564453125
2023-12-05,192.0138702392578
2023-12-06,190.92185974121094
2023-12-07,192.85768127441406
2023-12-08,194.2871856689453
2023-12-11,191.77560424804688
2023-12-12,193.2944793701172
2023-12-13,196.52085876464844
2023-12-14,196.66976928710938
2023-12-15,196.1337127685547
2023-12-18,194.46592712402344
2023-12-19,195.5082550048828
2023-12-20,193.4136199951172
2023-12-21,193.2646942138672
2023-12-22,192.1925506591797
2023-12-26,191.6465606689453
2023-12-27,191.74581909179688
2023-12-28,192.17271423339844
2023-12-29,191.1303253173828
